Execution_Rep.csv
Order ID,Client Order ID,Instrument,Side,Exec Status,Quantity,Price,Reason,Transaction Time
ord290,aa14,Rose,2,0,100,45.00,,20231213-163925.011
ord291,aa15,Rose,1,2,100,1.00,,20231213-163925.011
ord282,aa15,Rose,2,3,100,1.00,,20231213-163925.011
ord292,aa13,Rose,2,0,100,55.00,,20231213-163925.011
ord293,aa14,Rose,2,0,100,45.00,,20231213-163925.012
ord294,aa15,Rose,1,3,100,1.00,,20231213-163925.012
ord282,aa15,Rose,2,2,100,1.00,,20231213-163925.012
ord294,aa15,Rose,1,2,100,1.00,,20231213-163925.012
ord279,aa15,Rose,2,2,100,1.00,,20231213-163925.012
ord295,aa13,Rose,1,2,100,45.00,,20231213-163925.012
ord293,aa14,Rose,2,2,100,45.00,,20231213-163925.012
ord296,aa14,Rose,1,2,100,45.00,,20231213-163925.012
ord290,aa14,Rose,2,2,100,45.00,,20231213-163925.012
ord297,aa15,Rose,2,0,300,1.00,,20231213-163925.012
ord298,aa13,Rose,1,2,100,1.00,,20231213-163925.012
ord297,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord299,aa14,Rose,1,2,100,1.00,,20231213-163925.012
ord297,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord300,aa15,Rose,2,0,300,1.00,,20231213-163925.012
ord301,aa16,Rose,1,2,100,1.00,,20231213-163925.012
ord300,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord302,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.012
ord303,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.012
ord304,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.012
ord305,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.012
ord306,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.012
ord307,aa13,Rose,2,0,100,55.00,,20231213-163925.012
ord308,aa14,Rose,2,0,100,45.00,,20231213-163925.012
ord309,aa15,Rose,1,2,100,1.00,,20231213-163925.012
ord300,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord310,aa13,Rose,2,0,100,55.00,,20231213-163925.012
ord311,aa14,Rose,2,0,100,45.00,,20231213-163925.012
ord312,aa15,Rose,1,3,100,1.00,,20231213-163925.012
ord300,aa15,Rose,2,2,100,1.00,,20231213-163925.012
ord312,aa15,Rose,1,2,100,1.00,,20231213-163925.012
ord297,aa15,Rose,2,2,100,1.00,,20231213-163925.012
ord313,aa13,Rose,1,2,100,45.00,,20231213-163925.012
ord311,aa14,Rose,2,2,100,45.00,,20231213-163925.012
ord314,aa14,Rose,1,2,100,45.00,,20231213-163925.012
ord308,aa14,Rose,2,2,100,45.00,,20231213-163925.012
ord315,aa15,Rose,2,0,300,1.00,,20231213-163925.012
ord316,aa13,Rose,1,2,100,1.00,,20231213-163925.012
ord315,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord317,aa14,Rose,1,2,100,1.00,,20231213-163925.012
ord315,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord318,aa15,Rose,2,0,300,1.00,,20231213-163925.012
ord319,aa16,Rose,1,2,100,1.00,,20231213-163925.012
ord318,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord320,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.012
ord321,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.012
ord322,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.012
ord323,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.012
ord324,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.012
ord325,aa13,Rose,2,0,100,55.00,,20231213-163925.012
ord326,aa14,Rose,2,0,100,45.00,,20231213-163925.012
ord327,aa15,Rose,1,2,100,1.00,,20231213-163925.012
ord318,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord328,aa13,Rose,2,0,100,55.00,,20231213-163925.012
ord329,aa14,Rose,2,0,100,45.00,,20231213-163925.012
ord330,aa15,Rose,1,3,100,1.00,,20231213-163925.012
ord318,aa15,Rose,2,2,100,1.00,,20231213-163925.012
ord330,aa15,Rose,1,2,100,1.00,,20231213-163925.012
ord315,aa15,Rose,2,2,100,1.00,,20231213-163925.012
ord331,aa13,Rose,1,2,100,45.00,,20231213-163925.012
ord329,aa14,Rose,2,2,100,45.00,,20231213-163925.012
ord332,aa14,Rose,1,2,100,45.00,,20231213-163925.012
ord326,aa14,Rose,2,2,100,45.00,,20231213-163925.012
ord333,aa15,Rose,2,0,300,1.00,,20231213-163925.012
ord334,aa13,Rose,1,2,100,1.00,,20231213-163925.012
ord333,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord335,aa14,Rose,1,2,100,1.00,,20231213-163925.012
ord333,aa15,Rose,2,3,100,1.00,,20231213-163925.012
ord336,aa15,Rose,2,0,300,1.00,,20231213-163925.012
ord337,aa16,Rose,1,2,100,1.00,,20231213-163925.012
ord336,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord338,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.013
ord339,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.013
ord340,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.013
ord341,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.013
ord342,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.013
ord343,aa13,Rose,2,0,100,55.00,,20231213-163925.013
ord344,aa14,Rose,2,0,100,45.00,,20231213-163925.013
ord345,aa15,Rose,1,2,100,1.00,,20231213-163925.013
ord336,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord346,aa13,Rose,2,0,100,55.00,,20231213-163925.013
ord347,aa14,Rose,2,0,100,45.00,,20231213-163925.013
ord348,aa15,Rose,1,3,100,1.00,,20231213-163925.013
ord336,aa15,Rose,2,2,100,1.00,,20231213-163925.013
ord348,aa15,Rose,1,2,100,1.00,,20231213-163925.013
ord333,aa15,Rose,2,2,100,1.00,,20231213-163925.013
ord349,aa13,Rose,1,2,100,45.00,,20231213-163925.013
ord347,aa14,Rose,2,2,100,45.00,,20231213-163925.013
ord350,aa14,Rose,1,2,100,45.00,,20231213-163925.013
ord344,aa14,Rose,2,2,100,45.00,,20231213-163925.013
ord351,aa15,Rose,2,0,300,1.00,,20231213-163925.013
ord352,aa13,Rose,1,2,100,1.00,,20231213-163925.013
ord351,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord353,aa14,Rose,1,2,100,1.00,,20231213-163925.013
ord351,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord354,aa15,Rose,2,0,300,1.00,,20231213-163925.013
ord355,aa16,Rose,1,2,100,1.00,,20231213-163925.013
ord354,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord356,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.013
ord357,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.013
ord358,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.013
ord359,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.013
ord360,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.013
ord361,aa13,Rose,2,0,100,55.00,,20231213-163925.013
ord362,aa14,Rose,2,0,100,45.00,,20231213-163925.013
ord363,aa15,Rose,1,2,100,1.00,,20231213-163925.013
ord354,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord364,aa13,Rose,2,0,100,55.00,,20231213-163925.013
ord365,aa14,Rose,2,0,100,45.00,,20231213-163925.013
ord366,aa15,Rose,1,3,100,1.00,,20231213-163925.013
ord354,aa15,Rose,2,2,100,1.00,,20231213-163925.013
ord366,aa15,Rose,1,2,100,1.00,,20231213-163925.013
ord351,aa15,Rose,2,2,100,1.00,,20231213-163925.013
ord367,aa13,Rose,1,2,100,45.00,,20231213-163925.013
ord365,aa14,Rose,2,2,100,45.00,,20231213-163925.013
ord368,aa14,Rose,1,2,100,45.00,,20231213-163925.013
ord362,aa14,Rose,2,2,100,45.00,,20231213-163925.013
ord369,aa15,Rose,2,0,300,1.00,,20231213-163925.013
ord370,aa13,Rose,1,2,100,1.00,,20231213-163925.013
ord369,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord371,aa14,Rose,1,2,100,1.00,,20231213-163925.013
ord369,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord372,aa15,Rose,2,0,300,1.00,,20231213-163925.013
ord373,aa16,Rose,1,2,100,1.00,,20231213-163925.013
ord372,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord374,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.013
ord375,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.013
ord376,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.013
ord377,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.013
ord378,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.013
ord379,aa13,Rose,2,0,100,55.00,,20231213-163925.013
ord380,aa14,Rose,2,0,100,45.00,,20231213-163925.013
ord381,aa15,Rose,1,2,100,1.00,,20231213-163925.013
ord372,aa15,Rose,2,3,100,1.00,,20231213-163925.013
ord382,aa13,Rose,2,0,100,55.00,,20231213-163925.013
ord383,aa14,Rose,2,0,100,45.00,,20231213-163925.013
ord384,aa15,Rose,1,3,100,1.00,,20231213-163925.013
ord372,aa15,Rose,2,2,100,1.00,,20231213-163925.013
ord384,aa15,Rose,1,2,100,1.00,,20231213-163925.013
ord369,aa15,Rose,2,2,100,1.00,,20231213-163925.013
ord385,aa13,Rose,1,2,100,45.00,,20231213-163925.013
ord383,aa14,Rose,2,2,100,45.00,,20231213-163925.014
ord386,aa14,Rose,1,2,100,45.00,,20231213-163925.014
ord380,aa14,Rose,2,2,100,45.00,,20231213-163925.014
ord387,aa15,Rose,2,0,300,1.00,,20231213-163925.014
ord388,aa13,Rose,1,2,100,1.00,,20231213-163925.014
ord387,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord389,aa14,Rose,1,2,100,1.00,,20231213-163925.014
ord387,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord390,aa15,Rose,2,0,300,1.00,,20231213-163925.014
ord391,aa16,Rose,1,2,100,1.00,,20231213-163925.014
ord390,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord392,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.014
ord393,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.014
ord394,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.014
ord395,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.014
ord396,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.014
ord397,aa13,Rose,2,0,100,55.00,,20231213-163925.014
ord398,aa14,Rose,2,0,100,45.00,,20231213-163925.014
ord399,aa15,Rose,1,2,100,1.00,,20231213-163925.014
ord390,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord400,aa13,Rose,2,0,100,55.00,,20231213-163925.014
ord401,aa14,Rose,2,0,100,45.00,,20231213-163925.014
ord402,aa15,Rose,1,3,100,1.00,,20231213-163925.014
ord390,aa15,Rose,2,2,100,1.00,,20231213-163925.014
ord402,aa15,Rose,1,2,100,1.00,,20231213-163925.014
ord387,aa15,Rose,2,2,100,1.00,,20231213-163925.014
ord403,aa13,Rose,1,2,100,45.00,,20231213-163925.014
ord401,aa14,Rose,2,2,100,45.00,,20231213-163925.014
ord404,aa14,Rose,1,2,100,45.00,,20231213-163925.014
ord398,aa14,Rose,2,2,100,45.00,,20231213-163925.014
ord405,aa15,Rose,2,0,300,1.00,,20231213-163925.014
ord406,aa13,Rose,1,2,100,1.00,,20231213-163925.014
ord405,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord407,aa14,Rose,1,2,100,1.00,,20231213-163925.014
ord405,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord408,aa15,Rose,2,0,300,1.00,,20231213-163925.014
ord409,aa16,Rose,1,2,100,1.00,,20231213-163925.014
ord408,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord410,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.014
ord411,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.014
ord412,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.014
ord413,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.014
ord414,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.014
ord415,aa13,Rose,2,0,100,55.00,,20231213-163925.014
ord416,aa14,Rose,2,0,100,45.00,,20231213-163925.014
ord417,aa15,Rose,1,2,100,1.00,,20231213-163925.014
ord408,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord418,aa13,Rose,2,0,100,55.00,,20231213-163925.014
ord419,aa14,Rose,2,0,100,45.00,,20231213-163925.014
ord420,aa15,Rose,1,3,100,1.00,,20231213-163925.014
ord408,aa15,Rose,2,2,100,1.00,,20231213-163925.014
ord420,aa15,Rose,1,2,100,1.00,,20231213-163925.014
ord405,aa15,Rose,2,2,100,1.00,,20231213-163925.014
ord421,aa13,Rose,1,2,100,45.00,,20231213-163925.014
ord419,aa14,Rose,2,2,100,45.00,,20231213-163925.014
ord422,aa14,Rose,1,2,100,45.00,,20231213-163925.014
ord416,aa14,Rose,2,2,100,45.00,,20231213-163925.014
ord423,aa15,Rose,2,0,300,1.00,,20231213-163925.014
ord424,aa13,Rose,1,2,100,1.00,,20231213-163925.014
ord423,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord425,aa14,Rose,1,2,100,1.00,,20231213-163925.014
ord423,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord426,aa15,Rose,2,0,300,1.00,,20231213-163925.014
ord427,aa16,Rose,1,2,100,1.00,,20231213-163925.014
ord426,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord428,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.014
ord429,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.014
ord430,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.014
ord431,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.014
ord432,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.014
ord433,aa13,Rose,2,0,100,55.00,,20231213-163925.014
ord434,aa14,Rose,2,0,100,45.00,,20231213-163925.014
ord435,aa15,Rose,1,2,100,1.00,,20231213-163925.014
ord426,aa15,Rose,2,3,100,1.00,,20231213-163925.014
ord436,aa13,Rose,2,0,100,55.00,,20231213-163925.014
ord437,aa14,Rose,2,0,100,45.00,,20231213-163925.015
ord438,aa15,Rose,1,3,100,1.00,,20231213-163925.015
ord426,aa15,Rose,2,2,100,1.00,,20231213-163925.015
ord438,aa15,Rose,1,2,100,1.00,,20231213-163925.015
ord423,aa15,Rose,2,2,100,1.00,,20231213-163925.015
ord439,aa13,Rose,1,2,100,45.00,,20231213-163925.015
ord437,aa14,Rose,2,2,100,45.00,,20231213-163925.015
ord440,aa14,Rose,1,2,100,45.00,,20231213-163925.015
ord434,aa14,Rose,2,2,100,45.00,,20231213-163925.015
ord441,aa15,Rose,2,0,300,1.00,,20231213-163925.015
ord442,aa13,Rose,1,2,100,1.00,,20231213-163925.015
ord441,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord443,aa14,Rose,1,2,100,1.00,,20231213-163925.015
ord441,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord444,aa15,Rose,2,0,300,1.00,,20231213-163925.015
ord445,aa16,Rose,1,2,100,1.00,,20231213-163925.015
ord444,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord446,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.015
ord447,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.015
ord448,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.015
ord449,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.015
ord450,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.015
ord451,aa13,Rose,2,0,100,55.00,,20231213-163925.015
ord452,aa14,Rose,2,0,100,45.00,,20231213-163925.015
ord453,aa15,Rose,1,2,100,1.00,,20231213-163925.015
ord444,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord454,aa13,Rose,2,0,100,55.00,,20231213-163925.015
ord455,aa14,Rose,2,0,100,45.00,,20231213-163925.015
ord456,aa15,Rose,1,3,100,1.00,,20231213-163925.015
ord444,aa15,Rose,2,2,100,1.00,,20231213-163925.015
ord456,aa15,Rose,1,2,100,1.00,,20231213-163925.015
ord441,aa15,Rose,2,2,100,1.00,,20231213-163925.015
ord457,aa13,Rose,1,2,100,45.00,,20231213-163925.015
ord455,aa14,Rose,2,2,100,45.00,,20231213-163925.015
ord458,aa14,Rose,1,2,100,45.00,,20231213-163925.015
ord452,aa14,Rose,2,2,100,45.00,,20231213-163925.015
ord459,aa15,Rose,2,0,300,1.00,,20231213-163925.015
ord460,aa13,Rose,1,2,100,1.00,,20231213-163925.015
ord459,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord461,aa14,Rose,1,2,100,1.00,,20231213-163925.015
ord459,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord462,aa15,Rose,2,0,300,1.00,,20231213-163925.015
ord463,aa16,Rose,1,2,100,1.00,,20231213-163925.015
ord462,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord464,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.015
ord465,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.015
ord466,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.015
ord467,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.015
ord468,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.015
ord469,aa13,Rose,2,0,100,55.00,,20231213-163925.015
ord470,aa14,Rose,2,0,100,45.00,,20231213-163925.015
ord471,aa15,Rose,1,2,100,1.00,,20231213-163925.015
ord462,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord472,aa13,Rose,2,0,100,55.00,,20231213-163925.015
ord473,aa14,Rose,2,0,100,45.00,,20231213-163925.015
ord474,aa15,Rose,1,3,100,1.00,,20231213-163925.015
ord462,aa15,Rose,2,2,100,1.00,,20231213-163925.015
ord474,aa15,Rose,1,2,100,1.00,,20231213-163925.015
ord459,aa15,Rose,2,2,100,1.00,,20231213-163925.015
ord475,aa13,Rose,1,2,100,45.00,,20231213-163925.015
ord473,aa14,Rose,2,2,100,45.00,,20231213-163925.015
ord476,aa14,Rose,1,2,100,45.00,,20231213-163925.015
ord470,aa14,Rose,2,2,100,45.00,,20231213-163925.015
ord477,aa15,Rose,2,0,300,1.00,,20231213-163925.015
ord478,aa13,Rose,1,2,100,1.00,,20231213-163925.015
ord477,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord479,aa14,Rose,1,2,100,1.00,,20231213-163925.015
ord477,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord480,aa15,Rose,2,0,300,1.00,,20231213-163925.015
ord481,aa16,Rose,1,2,100,1.00,,20231213-163925.015
ord480,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord482,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.015
ord483,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.015
ord484,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.015
ord485,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.015
ord486,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.015
ord487,aa13,Rose,2,0,100,55.00,,20231213-163925.015
ord488,aa14,Rose,2,0,100,45.00,,20231213-163925.015
ord489,aa15,Rose,1,2,100,1.00,,20231213-163925.015
ord480,aa15,Rose,2,3,100,1.00,,20231213-163925.015
ord490,aa13,Rose,2,0,100,55.00,,20231213-163925.015
ord491,aa14,Rose,2,0,100,45.00,,20231213-163925.015
ord492,aa15,Rose,1,3,100,1.00,,20231213-163925.015
ord480,aa15,Rose,2,2,100,1.00,,20231213-163925.016
ord492,aa15,Rose,1,2,100,1.00,,20231213-163925.016
ord477,aa15,Rose,2,2,100,1.00,,20231213-163925.016
ord493,aa13,Rose,1,2,100,45.00,,20231213-163925.016
ord491,aa14,Rose,2,2,100,45.00,,20231213-163925.016
ord494,aa14,Rose,1,2,100,45.00,,20231213-163925.016
ord488,aa14,Rose,2,2,100,45.00,,20231213-163925.016
ord495,aa15,Rose,2,0,300,1.00,,20231213-163925.016
ord496,aa13,Rose,1,2,100,1.00,,20231213-163925.016
ord495,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord497,aa14,Rose,1,2,100,1.00,,20231213-163925.016
ord495,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord498,aa15,Rose,2,0,300,1.00,,20231213-163925.016
ord499,aa16,Rose,1,2,100,1.00,,20231213-163925.016
ord498,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord500,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.016
ord501,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.016
ord502,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.016
ord503,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.016
ord504,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.016
ord505,aa13,Rose,2,0,100,55.00,,20231213-163925.016
ord506,aa14,Rose,2,0,100,45.00,,20231213-163925.016
ord507,aa15,Rose,1,2,100,1.00,,20231213-163925.016
ord498,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord508,aa13,Rose,2,0,100,55.00,,20231213-163925.016
ord509,aa14,Rose,2,0,100,45.00,,20231213-163925.016
ord510,aa15,Rose,1,3,100,1.00,,20231213-163925.016
ord498,aa15,Rose,2,2,100,1.00,,20231213-163925.016
ord510,aa15,Rose,1,2,100,1.00,,20231213-163925.016
ord495,aa15,Rose,2,2,100,1.00,,20231213-163925.016
ord511,aa13,Rose,1,2,100,45.00,,20231213-163925.016
ord509,aa14,Rose,2,2,100,45.00,,20231213-163925.016
ord512,aa14,Rose,1,2,100,45.00,,20231213-163925.016
ord506,aa14,Rose,2,2,100,45.00,,20231213-163925.016
ord513,aa15,Rose,2,0,300,1.00,,20231213-163925.016
ord514,aa13,Rose,1,2,100,1.00,,20231213-163925.016
ord513,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord515,aa14,Rose,1,2,100,1.00,,20231213-163925.016
ord513,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord516,aa15,Rose,2,0,300,1.00,,20231213-163925.016
ord517,aa16,Rose,1,2,100,1.00,,20231213-163925.016
ord516,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord518,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.016
ord519,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.016
ord520,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.016
ord521,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.016
ord522,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.016
ord523,aa13,Rose,2,0,100,55.00,,20231213-163925.016
ord524,aa14,Rose,2,0,100,45.00,,20231213-163925.016
ord525,aa15,Rose,1,2,100,1.00,,20231213-163925.016
ord516,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord526,aa13,Rose,2,0,100,55.00,,20231213-163925.016
ord527,aa14,Rose,2,0,100,45.00,,20231213-163925.016
ord528,aa15,Rose,1,3,100,1.00,,20231213-163925.016
ord516,aa15,Rose,2,2,100,1.00,,20231213-163925.016
ord528,aa15,Rose,1,2,100,1.00,,20231213-163925.016
ord513,aa15,Rose,2,2,100,1.00,,20231213-163925.016
ord529,aa13,Rose,1,2,100,45.00,,20231213-163925.016
ord527,aa14,Rose,2,2,100,45.00,,20231213-163925.016
ord530,aa14,Rose,1,2,100,45.00,,20231213-163925.016
ord524,aa14,Rose,2,2,100,45.00,,20231213-163925.016
ord531,aa15,Rose,2,0,300,1.00,,20231213-163925.016
ord532,aa13,Rose,1,2,100,1.00,,20231213-163925.016
ord531,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord533,aa14,Rose,1,2,100,1.00,,20231213-163925.016
ord531,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord534,aa15,Rose,2,0,300,1.00,,20231213-163925.016
ord535,aa16,Rose,1,2,100,1.00,,20231213-163925.016
ord534,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord536,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.016
ord537,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.016
ord538,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.016
ord539,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.016
ord540,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.016
ord541,aa13,Rose,2,0,100,55.00,,20231213-163925.016
ord542,aa14,Rose,2,0,100,45.00,,20231213-163925.016
ord543,aa15,Rose,1,2,100,1.00,,20231213-163925.016
ord534,aa15,Rose,2,3,100,1.00,,20231213-163925.016
ord544,aa13,Rose,2,0,100,55.00,,20231213-163925.016
ord545,aa14,Rose,2,0,100,45.00,,20231213-163925.016
ord546,aa15,Rose,1,3,100,1.00,,20231213-163925.016
ord534,aa15,Rose,2,2,100,1.00,,20231213-163925.016
ord546,aa15,Rose,1,2,100,1.00,,20231213-163925.016
ord531,aa15,Rose,2,2,100,1.00,,20231213-163925.016
ord547,aa13,Rose,1,2,100,45.00,,20231213-163925.016
ord545,aa14,Rose,2,2,100,45.00,,20231213-163925.016
ord548,aa14,Rose,1,2,100,45.00,,20231213-163925.016
ord542,aa14,Rose,2,2,100,45.00,,20231213-163925.016
ord549,aa15,Rose,2,0,300,1.00,,20231213-163925.016
ord550,aa13,Rose,1,2,100,1.00,,20231213-163925.016
ord549,aa15,Rose,2,3,100,1.00,,20231213-163925.017
ord551,aa14,Rose,1,2,100,1.00,,20231213-163925.017
ord549,aa15,Rose,2,3,100,1.00,,20231213-163925.017
ord552,aa15,Rose,2,0,300,1.00,,20231213-163925.017
ord553,aa16,Rose,1,2,100,1.00,,20231213-163925.017
ord552,aa15,Rose,2,3,100,1.00,,20231213-163925.017
ord554,aa13,,1,1,100,55.00,Invalid instrument,20231213-163925.017
ord555,aa14,Rose,3,1,100,65.00,Invalid side,20231213-163925.017
ord556,aa15,Lavender,2,1,101,1.00,Invalid size,20231213-163925.017
ord557,aa16,Tulip,1,1,100,-1.00,Invalid price,20231213-163925.017
ord558,aa17,Orchid,1,1,1000,-1.00,Invalid price,20231213-163925.017
ord559,aa13,Rose,2,0,100,55.00,,20231213-163925.017
ord560,aa14,Rose,2,0,100,45.00,,20231213-163925.017
ord561,aa15,Rose,1,2,100,1.00,,20231213-163925.017
ord552,aa15,Rose,2,3,100,1.00,,20231213-163925.017
ord562,aa13,Rose,2,0,100,55.00,,20231213-163925.017
ord563,aa14,Rose,2,0,100,45.00,,20231213-163925.017
ord564,aa15,Rose,1,3,100,1.00,,20231213-163925.017
ord552,aa15,Rose,2,2,100,1.00,,20231213-163925.017
ord564,aa15,Rose,1,2,100,1.00,,20231213-163925.017
ord549,aa15,Rose,2,2,100,1.00,,20231213-163925.017
